state,FIPS,waterRightID,priorityDate,origWaterUse,waterUse,source,basinNum,CFS
Nevada,32,81528,1/27/12,QM,domestic,GROUND WATER,083,2.5
Nevada,32,81526,1/27/12,QM,domestic,GROUND WATER,083,2.5
Nevada,32,65068,4/19/99,QM,domestic,GROUND WATER,083,2.5
Nevada,32,81525,1/27/12,QM,domestic,GROUND WATER,083,2.5
Nevada,32,39061,12/6/76,STK,livestock,SURFACE WATER,083,0.002
Nevada,32,66442,6/8/00,STK,livestock,GROUND WATER,083,0.0125
Nevada,32,88934,3/7/06,STK,livestock,GROUND WATER,083,0.009
Nevada,32,85224,3/7/06,QM,domestic,GROUND WATER,083,0.211
Nevada,32,75841,4/14/78,QM,domestic,GROUND WATER,083,1.249
Nevada,32,29428,1861/01/01,OTH,other,SURFACE WATER,083,0.71
Nevada,32,88283,1/30/95,IND,industrial,GROUND WATER,083,0.303
Nevada,32,88284,1/30/95,IND,industrial,GROUND WATER,083,0.303
Nevada,32,69439,1/30/95,IND,industrial,GROUND WATER,083,0.041
Nevada,32,69440,1/30/95,IND,industrial,GROUND WATER,083,0.041
Nevada,32,50936,5/14/87,COM,industrial,GROUND WATER,083,0.023
Nevada,32,88021T,1/1/00,DEC,other,SURFACE WATER,083,0
Nevada,32,75838,4/14/78,QM,domestic,GROUND WATER,083,0
Nevada,32,69488,1869/06/30,IND,industrial,SURFACE WATER,083,5.828
Nevada,32,82020,7/20/12,STK,livestock,GROUND WATER,083,0.023
Nevada,32,85222,4/14/78,QM,domestic,GROUND WATER,083,1.249
Nevada,32,85223,3/7/06,QM,domestic,GROUND WATER,083,1.891
Nevada,32,83084,3/25/75,MUN,domestic,GROUND WATER,083,0.045
Nevada,32,69299,3/25/75,MUN,domestic,GROUND WATER,083,0.044
Nevada,32,30177,4/19/76,MM,industrial,GROUND WATER,083,1.4
Nevada,32,86058T,1861/12/01,DEC,other,SURFACE WATER,083,0
Nevada,32,54394,3/7/06,QM,domestic,GROUND WATER,083,0
Nevada,32,60982,3/2/95,IND,industrial,GROUND WATER,083,0.2
Nevada,32,89254,5/22/61,MUN,domestic,GROUND WATER,083,0.08288
Nevada,32,66404,1874/04/01,QM,domestic,SURFACE WATER,083,0.086
Nevada,32,61736,1/19/05,QM,domestic,GROUND WATER,083,0.5
Nevada,32,28054,2/4/74,IND,industrial,GROUND WATER,083,1.1
Nevada,32,29216,1866/01/01,IND,industrial,SURFACE WATER,083,3.03
Nevada,32,69371,1/30/95,IND,industrial,GROUND WATER,083,0.0362
Nevada,32,87183,12/29/95,QM,domestic,GROUND WATER,083,0.5
Nevada,32,82709T,4/10/13,DEC,other,SURFACE WATER,083,0
Nevada,32,66604S02,7/21/00,COM,industrial,SURFACE WATER,083,6.2
Nevada,32,85507,1/1/00,MUN,domestic,SURFACE WATER,083,3.1469
Nevada,32,70577,10/29/03,IND,industrial,GROUND WATER,083,0.028
Nevada,32,63805,1/30/98,IND,industrial,GROUND WATER,083,0
Nevada,32,62258,12/29/95,QM,domestic,GROUND WATER,083,0
Nevada,32,19862,5/22/61,MM,industrial,GROUND WATER,083,0.305
Nevada,32,27087,10/26/72,MM,industrial,GROUND WATER,083,0.08699999
Nevada,32,84006,4/19/99,MUN,domestic,SURFACE WATER,083,0.0252
Nevada,32,62256,12/29/95,QM,domestic,GROUND WATER,083,0.5
Nevada,32,83300,2/10/82,MUN,domestic,GROUND WATER,083,0.27
Nevada,32,47361,10/25/83,STK,livestock,GROUND WATER,083,0.01
Nevada,32,87654T,4/17/98,COM,industrial,GROUND WATER,083,0.019
Nevada,32,67198,4/17/98,COM,industrial,GROUND WATER,083,0.0381
Nevada,32,68663,4/17/98,COM,industrial,GROUND WATER,083,0.0138
Nevada,32,77044,4/17/98,COM,industrial,GROUND WATER,083,0.0069
Nevada,32,86829,1897/06/26,WLD,environmental,SURFACE WATER,083,0.5
Nevada,32,83446,1/16/14,DEC,other,SURFACE WATER,083,0.056
Nevada,32,V04879,1887/01/01,STK,livestock,SURFACE WATER,083,0.006
Nevada,32,88835T,7/2/02,IRR,irrigation,SURFACE WATER,083,0
Nevada,32,85480,1874/04/10,WLD,environmental,SURFACE WATER,083,0
Nevada,32,51789,1862/04/01,DEC,other,SURFACE WATER,083,0.025
Nevada,32,77401,4/19/99,QM,domestic,GROUND WATER,083,0
Nevada,32,81527,1/27/12,QM,domestic,GROUND WATER,083,2.5
Nevada,32,85121,7/2/02,MUN,domestic,SURFACE WATER,083,0
Nevada,32,73316,10/7/05,COM,industrial,GROUND WATER,083,0
Nevada,32,45553,3/15/77,IRR,irrigation,GROUND WATER,083,2.7
Nevada,32,29867,12/19/75,IRR,irrigation,GROUND WATER,083,1.4
Nevada,32,53379,3/14/78,IND,industrial,GROUND WATER,083,0.05
Nevada,32,54195,3/14/78,IND,industrial,GROUND WATER,083,0.025
Nevada,32,53820,3/14/78,IND,industrial,GROUND WATER,083,0.05
Nevada,32,60770,10/12/11,QM,domestic,GROUND WATER,083,0.001
Nevada,32,45508,5/11/73,IRR,irrigation,GROUND WATER,083,1.38
Nevada,32,27294,2/14/73,STK,livestock,GROUND WATER,083,0.006
Nevada,32,29866,12/19/75,QM,domestic,GROUND WATER,083,0.013
Nevada,32,73764,8/31/04,MUN,domestic,GROUND WATER,083,0.00524
Nevada,32,73761,4/17/98,MUN,domestic,GROUND WATER,083,0.0786
Nevada,32,73763,4/16/82,MUN,domestic,GROUND WATER,083,0.0692
Nevada,32,48984,4/15/85,QM,domestic,GROUND WATER,083,0.0446
Nevada,32,58466,1882/07/07,DEC,other,SURFACE WATER,083,1.24
Nevada,32,85706,10/7/05,COM,industrial,GROUND WATER,083,0.0028
Nevada,32,36937,3/13/79,STK,livestock,SURFACE WATER,033A,0.006
Nevada,32,80827,1862/11/01,DEC,other,SURFACE WATER,083,0.032
Nevada,32,44444,8/12/92,COM,industrial,GROUND WATER,083,0.013
Nevada,32,77400,4/19/99,QM,domestic,GROUND WATER,083,0
Nevada,32,84707T,12/6/13,MUN,domestic,SURFACE WATER,083,0
Nevada,32,58057,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,60214,12/17/81,QM,domestic,GROUND WATER,084,0.9
Nevada,32,53313,12/17/81,QM,domestic,GROUND WATER,084,0.3
Nevada,32,52089,12/17/81,QM,domestic,GROUND WATER,084,0.1
Nevada,32,48819,2/1/85,STK,livestock,GROUND WATER,084,0.011
Nevada,32,77122,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,40830,3/4/80,STK,livestock,SURFACE WATER,084,0.25
Nevada,32,70149,3/4/80,IRR,irrigation,SURFACE WATER,084,0.25
Nevada,32,68915,9/9/69,IRR,irrigation,GROUND WATER,084,0.0072
Nevada,32,V04590,1878/01/01,IRR,irrigation,SURFACE WATER,084,1
Nevada,32,V04591,1878/01/01,IRR,irrigation,SURFACE WATER,084,1
Nevada,32,43105,1/14/81,IRR,irrigation,SURFACE WATER,084,0.026
Nevada,32,43104,1/14/81,IRR,irrigation,SURFACE WATER,084,0.04
Nevada,32,50764,2/28/72,IRR,irrigation,GROUND WATER,084,0.072
Nevada,32,43103,1/14/81,IRR,irrigation,SURFACE WATER,084,0.019
Nevada,32,11653,7/27/46,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,V02333,1881/12/31,IRR,irrigation,SURFACE WATER,084,1
Nevada,32,52748,12/1/88,REC,other,SURFACE WATER,084,0.105
Nevada,32,77037,2/28/72,IRR,irrigation,GROUND WATER,084,0.075
Nevada,32,65680,2/28/72,IRR,irrigation,GROUND WATER,084,0.04
Nevada,32,77317,8/15/08,IRR,irrigation,SURFACE WATER,084,0.1
Nevada,32,80858,6/10/98,IRR,irrigation,GROUND WATER,084,0.0128
Nevada,32,63139,9/9/69,IRR,irrigation,GROUND WATER,084,0
Nevada,32,V02335,1881/12/31,IRR,irrigation,SURFACE WATER,084,0.66
Nevada,32,11651,7/27/46,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,11652,7/27/46,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,V02334,1881/12/31,IRR,irrigation,SURFACE WATER,084,0.62
Nevada,32,57983,2/28/72,IRR,irrigation,GROUND WATER,084,0.01072
Nevada,32,V09749,1899/12/31,IRR,irrigation,GROUND WATER,084,0.541
Nevada,32,77259,7/25/08,REC,other,SURFACE WATER,084,0.1
Nevada,32,62642,9/9/69,IRR,irrigation,GROUND WATER,084,0
Nevada,32,47599,2/28/72,IRR,irrigation,GROUND WATER,084,0.008
Nevada,32,51002,9/9/69,IRR,irrigation,GROUND WATER,084,0.016
Nevada,32,67992,2/28/72,IRR,irrigation,GROUND WATER,084,0.06788
Nevada,32,84212,4/19/74,STK,livestock,GROUND WATER,084,0
Nevada,32,37893,4/12/79,STK,livestock,SURFACE WATER,084,0.00899999
Nevada,32,53346A01,2/28/72,IRR,irrigation,GROUND WATER,084,0.01073
Nevada,32,56164,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,15327,10/7/53,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,75472,3/20/07,IRR,irrigation,SURFACE WATER,084,0.025
Nevada,32,66859,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,54167,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,15172,7/2/53,DOM,domestic,SURFACE WATER,084,0.01
Nevada,32,49445,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,55656,9/9/69,IRR,irrigation,GROUND WATER,084,0.006
Nevada,32,69781,2/20/62,IRR,irrigation,GROUND WATER,084,0.0076
Nevada,32,34668,5/23/67,IRR,irrigation,GROUND WATER,084,0.03
Nevada,32,68070,9/9/69,IRR,irrigation,GROUND WATER,084,0.2
Nevada,32,83864,4/19/74,IRR,irrigation,GROUND WATER,084,0.132
Nevada,32,55483,2/28/72,IRR,irrigation,GROUND WATER,084,0.008
Nevada,32,67632,6/4/12,QM,domestic,GROUND WATER,084,0.1
Nevada,32,86748,4/19/74,QM,domestic,GROUND WATER,084,0.3596
Nevada,32,69709,12/17/81,QM,domestic,GROUND WATER,084,0.25
Nevada,32,67633,6/4/12,QM,domestic,GROUND WATER,084,0.1
Nevada,32,64812,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,50056,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,79012,9/9/69,IRR,irrigation,GROUND WATER,084,7e-04
Nevada,32,55118,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,57175,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,56932,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,77496,2/28/72,IRR,irrigation,GROUND WATER,084,0.07143
Nevada,32,73841,11/30/48,QM,domestic,GROUND WATER,084,0.0035
Nevada,32,39167,9/24/62,IRR,irrigation,GROUND WATER,084,0.20995
Nevada,32,73500,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,75473,2/20/62,IRR,irrigation,GROUND WATER,084,0.1589
Nevada,32,53308,5/23/67,IRR,irrigation,GROUND WATER,084,0.487
Nevada,32,56963,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,80400,2/28/72,COM,industrial,GROUND WATER,084,0.0357
Nevada,32,42403,9/8/80,QM,domestic,GROUND WATER,084,0.025
Nevada,32,67629,9/9/69,IRR,irrigation,GROUND WATER,084,0.0028
Nevada,32,24099,9/11/67,STK,livestock,GROUND WATER,084,0.0056
Nevada,32,71589,7/18/86,STK,livestock,GROUND WATER,084,0.021
Nevada,32,50021,7/18/86,STK,livestock,GROUND WATER,084,0.02063
Nevada,32,76937,2/28/72,QM,domestic,GROUND WATER,084,0.04
Nevada,32,87205T,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,89331,2/28/72,IRR,irrigation,GROUND WATER,084,0.3928
Nevada,32,64270,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,65073,5/23/67,IRR,irrigation,GROUND WATER,084,0.1173
Nevada,32,76641,9/9/69,IRR,irrigation,GROUND WATER,084,7e-04
Nevada,32,71777,2/28/72,IRR,irrigation,GROUND WATER,084,0.01
Nevada,32,70856,5/23/67,IRR,irrigation,GROUND WATER,084,0
Nevada,32,70857,5/23/67,IRR,irrigation,GROUND WATER,084,0
Nevada,32,52758,12/5/88,WLD,environmental,SURFACE WATER,084,0.003
Nevada,32,69169E,9/18/02,ENV,environmental,GROUND WATER,084,0.0222
Nevada,32,65571E,9/30/99,ENV,environmental,GROUND WATER,084,0.178
Nevada,32,65570E,9/30/99,ENV,environmental,GROUND WATER,084,0.245
Nevada,32,69432E,12/30/02,ENV,environmental,GROUND WATER,084,0.0222
Nevada,32,53242,2/28/72,IRR,irrigation,GROUND WATER,084,0.045
Nevada,32,87425,9/24/62,IRR,irrigation,GROUND WATER,084,0.03178
Nevada,32,51474,9/9/69,IRR,irrigation,GROUND WATER,084,0.00415
Nevada,32,73443,2/23/72,IRR,irrigation,GROUND WATER,084,0.048
Nevada,32,56933,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,69037,9/9/69,IRR,irrigation,GROUND WATER,084,0
Nevada,32,88598,2/20/62,IRR,irrigation,GROUND WATER,084,0.0021
Nevada,32,75274,11/24/10,IRR,irrigation,GROUND WATER,084,0
Nevada,32,55659,9/9/69,IRR,irrigation,GROUND WATER,084,0.00553
Nevada,32,53674,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,86418,11/24/10,IRR,irrigation,GROUND WATER,084,0.012
Nevada,32,88599,2/20/62,IRR,irrigation,GROUND WATER,084,0.0021
Nevada,32,67952,6/18/13,IRR,irrigation,GROUND WATER,084,0.05
Nevada,32,74437,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,83253,9/9/69,IRR,irrigation,GROUND WATER,084,0.003
Nevada,32,71745,9/24/62,IRR,irrigation,GROUND WATER,084,0
Nevada,32,69226,2/28/72,IRR,irrigation,GROUND WATER,084,0.0527
Nevada,32,55326,9/25/18,IRR,irrigation,GROUND WATER,084,0.08
Nevada,32,15326,10/7/53,IRR,irrigation,SURFACE WATER,084,0.81499999
Nevada,32,68709,9/24/62,IRR,irrigation,GROUND WATER,084,0.06526
Nevada,32,89350,2/28/72,IRR,irrigation,GROUND WATER,084,0.643
Nevada,32,31681,5/12/77,IRR,irrigation,SURFACE WATER,084,0.013
Nevada,32,52842,3/26/76,IRR,irrigation,GROUND WATER,084,0.025
Nevada,32,66411,9/9/69,COM,industrial,GROUND WATER,084,0.00064
Nevada,32,73239,2/28/72,IRR,irrigation,GROUND WATER,084,0.015
Nevada,32,54265,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,89351,2/28/72,QM,domestic,GROUND WATER,084,0.643
Nevada,32,78074,2/26/09,COM,industrial,GROUND WATER,084,0.003
Nevada,32,67732,6/10/98,IRR,irrigation,GROUND WATER,084,0.0111
Nevada,32,50054,2/28/72,IRR,irrigation,GROUND WATER,084,0.1
Nevada,32,70223E,7/14/03,ENV,environmental,GROUND WATER,084,0.0222
Nevada,32,69798E,3/31/03,ENV,environmental,GROUND WATER,084,0.0222
Nevada,32,60975E,2/23/95,ENV,environmental,GROUND WATER,084,0.022
Nevada,32,56472,2/28/72,IRR,irrigation,GROUND WATER,084,0.04
Nevada,32,53278,9/9/69,IRR,irrigation,GROUND WATER,084,0
Nevada,32,73568,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,43006,2/28/72,IRR,irrigation,GROUND WATER,084,0.057
Nevada,32,74442,2/28/72,IRR,irrigation,GROUND WATER,084,0.14286
Nevada,32,73128,1/1/00,IRR,irrigation,SURFACE WATER,084,0.5
Nevada,32,67630,9/9/69,IRR,irrigation,GROUND WATER,084,0.0035
Nevada,32,83112,9/9/69,IRR,irrigation,GROUND WATER,084,0.0173
Nevada,32,80298E,11/12/10,ENV,environmental,GROUND WATER,084,0.0223
Nevada,32,68919E,6/26/02,ENV,environmental,GROUND WATER,084,0.0334
Nevada,32,65573E,9/30/99,ENV,environmental,GROUND WATER,084,0.056
Nevada,32,65572E,9/30/99,ENV,environmental,GROUND WATER,084,0.079
Nevada,32,6627,2/6/22,IRR,irrigation,SURFACE WATER,084,0.019
Nevada,32,66814,9/13/00,IRR,irrigation,SURFACE WATER,084,0.00446
Nevada,32,82377,9/16/16,IRR,irrigation,SURFACE WATER,084,0.196
Nevada,32,63071E,5/1/97,ENV,environmental,GROUND WATER,084,0
Nevada,32,73117E,8/3/05,ENV,environmental,GROUND WATER,084,0.0111
Nevada,32,63070E,5/1/97,ENV,environmental,GROUND WATER,084,0
Nevada,32,88952,9/9/69,IRR,irrigation,GROUND WATER,084,0.0069
Nevada,32,53864,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,76648,4/18/17,IRR,irrigation,GROUND WATER,084,0
Nevada,32,52852,10/14/94,IRR,irrigation,SURFACE WATER,084,0.02
Nevada,32,77316,2/28/72,IRR,irrigation,GROUND WATER,084,0.0536
Nevada,32,53343,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,35565,6/26/78,REC,other,GROUND WATER,084,0.085
Nevada,32,88710,9/24/62,IRR,irrigation,GROUND WATER,084,0.0083
Nevada,32,70763,9/24/62,IRR,irrigation,GROUND WATER,084,0
Nevada,32,V09471,1867/01/01,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,85493,4/19/74,IRR,irrigation,GROUND WATER,084,0
Nevada,32,V09472,1867/01/01,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,74087,2/28/72,IRR,irrigation,GROUND WATER,084,0.02
Nevada,32,56928,9/9/69,IRR,irrigation,GROUND WATER,084,0
Nevada,32,87093,4/19/74,STK,livestock,GROUND WATER,084,0.00155
Nevada,32,69025,2/28/72,IRR,irrigation,GROUND WATER,084,0.08
Nevada,32,47562,2/28/72,IRR,irrigation,GROUND WATER,084,0.1
Nevada,32,89078,2/28/72,IRR,irrigation,GROUND WATER,084,0.025
Nevada,32,65500,1/27/95,IRR,irrigation,GROUND WATER,084,0.0166
Nevada,32,54889,2/28/72,IRR,irrigation,GROUND WATER,084,0.055
Nevada,32,62827,2/28/72,IRR,irrigation,GROUND WATER,084,0.01
Nevada,32,39849,9/24/62,REC,other,GROUND WATER,084,0.027
Nevada,32,81179,2/28/72,IRR,irrigation,GROUND WATER,084,0.045
Nevada,32,87823,5/23/67,IRR,irrigation,GROUND WATER,084,0.0411
Nevada,32,57094,2/20/62,IRR,irrigation,GROUND WATER,084,0.208
Nevada,32,53865,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,39166,2/28/72,IRR,irrigation,GROUND WATER,084,0.178
Nevada,32,35486,2/28/72,IRR,irrigation,GROUND WATER,084,0.057
Nevada,32,67875,2/28/72,QM,domestic,GROUND WATER,084,0
Nevada,32,56929,2/28/72,IRR,irrigation,GROUND WATER,084,0
Nevada,32,77335,2/28/72,QM,domestic,GROUND WATER,084,0.08
Nevada,32,V02844,1867/01/01,IRR,irrigation,SURFACE WATER,084,6.424
Nevada,32,13677,4/10/51,IRR,irrigation,SURFACE WATER,084,0
Nevada,32,51834,2/16/88,STK,livestock,SURFACE WATER,084,0.002
Nevada,32,25131,6/17/69,MM,industrial,SURFACE WATER,084,0.02
Nevada,32,25209,8/15/69,MM,industrial,SURFACE WATER,084,0.134
Nevada,32,25132,6/17/69,MM,industrial,SURFACE WATER,084,0.003
Nevada,32,88186,8/1/18,MUN,domestic,SURFACE WATER,084,2
Nevada,32,64074,1867/01/01,MUN,domestic,SURFACE WATER,084,0.817
Nevada,32,39593,4/19/74,IRR,irrigation,GROUND WATER,084,0.323
Nevada,32,88187,8/1/18,MUN,domestic,SURFACE WATER,084,5
Nevada,32,88188,8/1/18,MUN,domestic,SURFACE WATER,084,4
Nevada,32,51874,2/25/88,STK,livestock,SURFACE WATER,084,0.005
Nevada,32,52932,1860/01/01,STK,livestock,SURFACE WATER,084,0.002
Nevada,32,24632,8/23/63,IRR,irrigation,GROUND WATER,085,0.0385
Nevada,32,88553,1867/09/06,IRR,irrigation,SURFACE WATER,085,0.0491
Nevada,32,22253,9/15/64,STK,livestock,GROUND WATER,085,0.004
Nevada,32,22252,9/15/64,DOM,domestic,GROUND WATER,085,0
Nevada,32,22251,9/15/64,DOM,domestic,GROUND WATER,085,0.05
Nevada,32,61979,3/24/75,MUN,domestic,GROUND WATER,085,0.0238
Nevada,32,61978,3/24/75,MUN,domestic,GROUND WATER,085,0.18
Nevada,32,53886,9/25/89,STK,livestock,SURFACE WATER,085,0.005
Nevada,32,53887,9/25/89,STK,livestock,SURFACE WATER,086,0.005
Nevada,32,V04884,1/1/35,IRR,irrigation,GROUND WATER,085,0
Nevada,32,V04885,1/1/36,IRR,irrigation,GROUND WATER,085,0
Nevada,32,69845,1/1/36,MM,industrial,GROUND WATER,085,0
Nevada,32,34720,1/19/48,IRR,irrigation,GROUND WATER,085,0.28
Nevada,32,46339,1/19/48,IRR,irrigation,GROUND WATER,085,0.11
Nevada,32,22250,9/15/64,STK,livestock,GROUND WATER,085,0.00899999
Nevada,32,82290,1/1/36,CON,industrial,GROUND WATER,085,0.033
Nevada,32,76966,4/26/96,REC,other,GROUND WATER,085,0
Nevada,32,V02527,1872/01/01,IRR,irrigation,GROUND WATER,085,0.024
Nevada,32,86309,8/22/63,IRR,irrigation,GROUND WATER,085,9e-04
Nevada,32,76972,1/8/99,REC,other,GROUND WATER,085,1.782
Nevada,32,77629,11/3/16,WLD,environmental,SURFACE WATER,085,0.5
Nevada,32,12553,7/27/48,IRR,irrigation,GROUND WATER,085,0.085
Nevada,32,61060,11/17/72,COM,industrial,GROUND WATER,085,0.0023
Nevada,32,25453,2/2/70,STK,livestock,GROUND WATER,085,0.008
Nevada,32,55427,6/22/60,STK,livestock,GROUND WATER,085,0.003
Nevada,32,16965,6/13/56,STK,livestock,GROUND WATER,085,0.002
Nevada,32,18959,6/22/60,IRR,irrigation,GROUND WATER,085,2.497
Nevada,32,59862,11/17/72,MUN,domestic,GROUND WATER,085,0.277
Nevada,32,69327,2/17/72,MUN,domestic,GROUND WATER,085,1.3
Nevada,32,73650,2/17/72,MUN,domestic,GROUND WATER,085,0.4118
Nevada,32,81393,7/27/48,MUN,domestic,GROUND WATER,085,0.25
Nevada,32,73651,3/24/75,MUN,domestic,GROUND WATER,085,0.666
Nevada,32,33086,7/24/72,IRR,irrigation,GROUND WATER,085,0.0212
Nevada,32,33083,7/24/72,IRR,irrigation,GROUND WATER,085,0
Nevada,32,33085,7/24/72,IRR,irrigation,GROUND WATER,085,0.035
Nevada,32,33084,7/24/72,IRR,irrigation,GROUND WATER,085,0.106
Nevada,32,47700,2/21/84,STK,livestock,GROUND WATER,085,0.008
Nevada,32,33087,7/24/72,IRR,irrigation,GROUND WATER,085,0.106
Nevada,32,75421,3/24/75,MUN,domestic,GROUND WATER,085,0.234
Nevada,32,69865,11/17/72,COM,industrial,GROUND WATER,085,0.047
Nevada,32,69866,11/17/72,COM,industrial,GROUND WATER,085,0.0582
Nevada,32,48284,11/17/72,IRR,irrigation,GROUND WATER,085,0.008
Nevada,32,60780,11/17/72,QM,domestic,GROUND WATER,085,0.058
Nevada,32,54930,3/24/75,QM,domestic,GROUND WATER,085,0.5276
Nevada,32,62844,6/15/72,MUN,domestic,GROUND WATER,085,0.0509
Nevada,32,60545,3/11/75,QM,domestic,GROUND WATER,085,0.817
Nevada,32,51477,6/15/72,QM,domestic,GROUND WATER,085,0.084
Nevada,32,57951,11/13/91,MUN,domestic,GROUND WATER,085,0.0523
Nevada,32,65766,11/17/72,QM,domestic,GROUND WATER,085,0.183
Nevada,32,69867,11/17/72,COM,industrial,GROUND WATER,085,0.096
Nevada,32,86588,9/15/64,IRR,irrigation,GROUND WATER,085,0.0094
Nevada,32,11471,12/26/45,STK,livestock,GROUND WATER,085,0.003
Nevada,32,88838,7/24/72,IRR,irrigation,GROUND WATER,085,0.0103
Nevada,32,54679,4/20/90,QM,domestic,GROUND WATER,086,0.1
Nevada,32,17341,8/1/57,DOM,domestic,SURFACE WATER,086,0.002
Nevada,32,20203,12/18/61,IRR,irrigation,GROUND WATER,086,0.1
Nevada,32,12818,2/10/49,IRR,irrigation,GROUND WATER,086,0.01
Nevada,32,81824E,4/26/12,ENV,environmental,GROUND WATER,086,0
Nevada,32,12533,7/12/48,IRR,irrigation,GROUND WATER,086,0.02
Nevada,32,13033,8/26/49,IRR,irrigation,GROUND WATER,086,0.004
Nevada,32,12074,11/14/47,STK,livestock,SURFACE WATER,087,0.002
Nevada,32,45334,2/17/82,COM,industrial,GROUND WATER,087,0
Nevada,32,11583,5/25/46,IRR,irrigation,SURFACE WATER,087,0.5
Nevada,32,V02352,9/10/48,IRR,irrigation,SURFACE WATER,087,1
Nevada,32,1431,9/15/09,IND,industrial,SURFACE WATER,087,4
Nevada,32,88591,1/25/56,DOM,domestic,GROUND WATER,087,0.0021
Nevada,32,21565,10/4/63,IRR,irrigation,GROUND WATER,087,0.2
Nevada,32,28149,2/26/74,IRR,irrigation,GROUND WATER,087,0.047
Nevada,32,28150,2/26/74,IRR,irrigation,GROUND WATER,087,0.092
Nevada,32,85562,3/5/65,IRR,irrigation,GROUND WATER,087,0.0216
Nevada,32,59741,2/6/76,IRR,irrigation,GROUND WATER,087,0.0084
Nevada,32,70251,2/3/49,IRR,irrigation,GROUND WATER,087,0.01254
Nevada,32,29798,11/20/75,IRR,irrigation,GROUND WATER,087,0.1
Nevada,32,29797,11/20/75,IRR,irrigation,GROUND WATER,087,0.08
Nevada,32,V04657,1895/01/01,IRR,irrigation,SURFACE WATER,087,0.3
Nevada,32,70253A01,2/3/49,IRR,irrigation,GROUND WATER,087,0.012
Nevada,32,85282,12/15/55,IRR,irrigation,GROUND WATER,087,0.04
Nevada,32,69760,12/15/55,IRR,irrigation,GROUND WATER,087,0
Nevada,32,20289,2/8/62,IRR,irrigation,GROUND WATER,087,0.014
Nevada,32,17220,3/25/57,IRR,irrigation,SURFACE WATER,087,0.056
Nevada,32,18271,8/21/59,IRR,irrigation,GROUND WATER,087,0.037
Nevada,32,21122,3/13/63,IRR,irrigation,SURFACE WATER,087,0.012
Nevada,32,22479,3/5/65,IRR,irrigation,GROUND WATER,087,0.18
Nevada,32,22232,9/8/64,IRR,irrigation,GROUND WATER,087,0.15
Nevada,32,18971,7/1/60,IRR,irrigation,SURFACE WATER,087,0.5
Nevada,32,20020,8/1/61,IRR,irrigation,GROUND WATER,087,1
Nevada,32,25059,5/8/69,IRR,irrigation,GROUND WATER,087,0.25
Nevada,32,29455,6/23/75,IRR,irrigation,GROUND WATER,087,0.022
Nevada,32,19925,6/19/61,IRR,irrigation,GROUND WATER,087,1
Nevada,32,79892,2/8/66,IRR,irrigation,GROUND WATER,087,0.013
Nevada,32,70252,2/3/49,IRR,irrigation,GROUND WATER,087,0.0226
Nevada,32,11319,6/28/45,IRR,irrigation,SURFACE WATER,087,0.62
Nevada,32,21860,3/3/64,STK,livestock,GROUND WATER,087,0
Nevada,32,18768,4/29/60,IRR,irrigation,SURFACE WATER,087,0.022
Nevada,32,20623,8/3/62,IRR,irrigation,GROUND WATER,087,0.2
Nevada,32,21098,3/5/63,IRR,irrigation,SURFACE WATER,087,0.43
Nevada,32,25936,2/3/71,IRR,irrigation,GROUND WATER,087,0.067
Nevada,32,27326,3/16/73,DOM,domestic,SURFACE WATER,087,0.07
Nevada,32,18769,4/29/60,IRR,irrigation,SURFACE WATER,087,0.067
Nevada,32,21859,3/3/64,STK,livestock,GROUND WATER,087,0
Nevada,32,61664,2/8/62,IRR,irrigation,GROUND WATER,087,0.053
Nevada,32,22192,8/17/64,IRR,irrigation,GROUND WATER,087,0.15
